id,id_lect,title,author,type,description,link,languages,file_name,file_ext,date,validate,validate_date,validate_by,clicks
932,3390,Trapezoid Rule Theory & Intuition,StudySession,1,This video teaches the fundamental concepts of the Trapezoidal Rule.,XMjlr_7IUl0,,,,2024-09-03 03:10:35+00,1,,,0
933,3390,Trapezoid Rule Example (Equal Step Size) ,StudySession,1,This video teaches to use Trapezoidal Rule to solve a definite integral.,BYykNdm6LRI,,,,2024-09-03 03:11:51+00,1,,,0
934,3390,Union and Intersection in Venn Diagrams, Infinity Learn NEET,1,This video teaches you what union and intersection are and also how to place them on a Venn Diagram.,YEsBbAGqkZw,,,,2024-09-03 06:10:00+00,1,,,0
935,3390,Cartesian Product of Two Sets ,Infinity Learn NEET,1,Learn what is the Cartesian Product in this video.,_IUP114x2gM,,,,2024-09-03 06:22:09+00,1,,,0
936,3390,What is a Cardinal Number?, Infinity Learn NEET,1,This video teaches what is the Cardinality of a set. ,Voj2N0VVbmg,,,,2024-09-03 06:28:50+00,1,,,0
937,3390,What is a Null Set, Infinity Learn NEET,1,This video explains briefly what is a null set.,BhFgcf0VSYc,,,,2024-09-03 06:30:46+00,1,,,0
938,3390,How do we Represent Sets?, Infinity Learn NEET,1,This video teaches how to represent sets.,DfFBEnwmx80,,,,2024-09-03 06:31:57+00,1,,,0
939,3390,How do we Visualize Regions in a 3 Set Venn Diagram?, Infinity Learn NEET,1,In this video is possible to learn how to create a venn diagram for 3 sets.,TeV5UP7dWdc,,,,2024-09-03 06:34:33+00,1,,,0
940,3390,"Subsets, Proper Subsets and Supersets", Infinity Learn NEET,1,"This video explains the concepts of subsets, proper subsets and supersets. ",xotLg-oLboY,,,,2024-09-03 06:39:20+00,1,,,0
941,3390,What is a Relation?, Infinity Learn NEET,1,This video teaches what is a relation between sets. ,hV1_wvsdJCE,,,,2024-09-03 06:53:56+00,1,,,0
942,3390,What is an Equivalence Relation?,Wrath of Math,1,"This video is about equivalence relations and how they are related to a set wit reflexive, symmetric and transitive relations. ",unvT3HDa6Rw,,,,2024-09-03 07:03:13+00,1,,,0
943,3390,Arithmetic Sequence and Closed Formula,Ana J. B. Bezerra,3,"Learn about arithmetic sequences and what is a closed formula, and find out how to solve some exercises.","",,Arithmetic_Sequence.pdf,pdf,2024-10-22 03:01:31+00,1,,,0
944,3390,Generating Function,Ana J. B. Bezerra,3,Learn about generating function and how to solve an exercise.,"",,Generating_Functions.pdf,pdf,2024-10-22 06:57:41+00,1,,,0
946,3390,Geometric Sequence,Ana J. B. Bezerra,3,Learn what a geometric sequence is and how to solve exercises about it.,"",,Geometric_Sequence.pdf,pdf,2024-11-11 03:01:20+00,1,,,0
947,3390,Linear Reccurence Relation,Ana J. B. Bezerra,3,"Learn about homogeneous and non-homogeneous linear recurrence, and solve exercises.","",,LinearRecurrenceRelation.pdf,pdf,2024-11-11 03:03:05+00,1,,,0
948,3390,Sum of an Arithmetic Progression,Ana J. B. Bezerra,3,Learn how to add terms of an arithmetic sequence and solve exercises.,"",,Sum_Arithmetic_Progression.pdf,pdf,2024-11-11 03:04:36+00,1,,,0
949,3390,Theoretical Concepts of Sets,Ana J. B. Bezerra,3,"Learn different theoretical concepts and how to solve related questions, such as set, subset, proper subset, superset, power set, cardinality and the Principle of Inclusion-Exclusion.","",,TheoreticalConcepts.pdf,pdf,2024-11-11 03:15:42+00,1,,,0
950,3390,Set Operations,Ana J. B. Bezerra,3,"Learn and solve exercises on sets and their operations, such as union, intersection, complementation and differentiation of sets.","",,SetOperations.pdf,pdf,2024-11-11 03:17:57+00,1,,,0
951,3390,Binary Relations,Ana J. B. Bezerra,3,"Learn concepts such as the cartesian product of sets and reflexive, symmetric, antisymmetric and transitive binary relations, as well as the equivalence relation of a set.","",,Binary Relations.pdf,pdf,2024-11-11 03:23:31+00,1,,,0
952,3390,Venn Diagrams,Ana J. B. Bezerra,3,Learn how to interpret and draw up a Venn diagram to represent sets and their relationships.,"",,VennDiagram.pdf,pdf,2024-11-11 03:25:49+00,1,,,0
953,3390,Magnitude of Vectors,Ana J. B. Bezerra,3,Learn how to calculate the magnitude of a vector and solve exercises.,"",,MagnitudeOfVectors.pdf,pdf,2024-11-13 02:51:11+00,1,,,0
954,3390,Vectors and Operations,Ana J. B. Bezerra,3,Learn the difference between cross product and scalar product and how to solve exercises about them.,"",,VectorProducts.pdf,pdf,2024-11-13 02:53:43+00,1,,,0
955,3390,Scalar Triple Product,Ana J. B. Bezerra,3,Learn and solve exercises on scalar triple product.,"",,ScalarTripleProduct.pdf,pdf,2024-11-13 02:55:27+00,1,,,0
956,3390,Relative Position of Vectors,Ana J. B. Bezerra,3,"Learn about the spatial relationship between two or more vectors, which can be collinear, orthogonal or coplanar vectors.","",,RelativePositionOfVectors.pdf,pdf,2024-11-13 02:59:01+00,1,,,0
957,3390,Exploring Differential Equations,Ana J. B. Bezerra,3,"Learn more about differential equations topics such as characteristic equations, constant coefficients, undetermined coefficients and wronskian.","",,"CCODE, CE, UCM, W.pdf",pdf,2024-11-13 04:03:03+00,1,,,0
958,3390,Advanced Techniques in Differential Equations,Ana J. B. Bezerra,3,"Learn about some techniques to solve differential equations such as Linear Systems, Elimination, Euler's Method, Integrating Factor, and Lagrange's Method.","",,"LS, EM, EuM, IFF, LM.pdf",pdf,2024-11-13 04:05:41+00,1,,,0
959,3390,Symmetric Matrix and Trace of a Matrix,Ana J. B. Bezerra,3,Learn and solve exercises on symmetric matrices and the trace of a matrix. ,"",,SymetricMatrix_TraceOfMatrix.pdf,pdf,2024-11-14 03:12:40+00,1,,,0
960,3390,Spectral Properties,Ana J. B. Bezerra,3,"Learn about the spectral properties of matrices, such as spectrum, spectral radius and spectral shift, and solve exercises.","",,Spectrum_SpectralRadius_SpectralShift.pdf,pdf,2024-11-14 03:15:22+00,1,,,0
961,3390,"Inverse, Orthonormal and Power Matrices",Ana J. B. Bezerra,3,"Learn about some matrix theory such as inverse, orthonormal and power matrices, and solve exercices.","",,InverseMatrix_Orthonormal_Power.pdf,pdf,2024-11-14 03:21:27+00,1,,,0
962,3390,"Eigenvalues, Eigenvectors and Eigenspaces",Ana J. B. Bezerra,3,"Learn the the mathematical concepts of eigenvalues, eigenvectors and eigenspaces and their geometric interpretations.","",,Eigenvalues_Eigenvectors_Eigenspaces.pdf,pdf,2024-11-14 03:23:16+00,1,,,0
963,3390,Matrix Transformations,Ana J. B. Bezerra,3,"Learn about some matrix transformations such as diagonalization, diagonalization with an orthonormal basis and similar matrices.","",,Diagnolizations_SimilarMatrices.pdf,pdf,2024-11-14 03:24:58+00,1,,,0
964,3390,Characteristic Polynomial and Determinant,Ana J. B. Bezerra,3,Learn and solve exercices about characteristic polynomial and determinant of matrices.,"",,CharacteristPolynomial_Determinant.pdf,pdf,2024-11-14 03:26:38+00,1,,,0
965,3390,Independent and Dependent Systems,Ana J. B. Bezerra,3,"Learn the concepts, characteristics, and examples of each type of these linear systems.","",,IndependentDependentSystems.pdf,pdf,2024-11-14 03:28:14+00,1,,,0
966,3390,What is a Power Set? ,Wrath of Math,1,"This video teaches what is a power set and how to write it.
",0XNSBoqG-1s,,,,2024-11-14 07:54:26+00,1,,,0
967,3390,Set Difference and Set Complement,Neso Academy,1,"This video shows what is set difference and set complement, also shows how to represent them in a Venn diagram.",2p8T87-onC4,,,,2024-11-14 09:24:38+00,1,,,0
968,3390,Arithmetic vs Geometric Sequences,Talkboard,1,This video shows the difference between arithmetic and geometric sequences. ,s2IEyZLrAUQ,,,,2024-11-14 09:30:51+00,1,,,0
969,3390,Vectors : magnitude of a vector in 2D ,ExamSolutions,1,This video teaches how to find the magnitude of a vector in 2D.,nNYuTML4GIk,,,,2024-11-14 09:58:29+00,1,,,0
970,3390,Find the Magnitude of a Vector in 3D,Mathispower4u,1,This video explains how to determine the magnitude of a vector in 3D.,EXPPDzV2BFY,,,,2024-11-14 10:01:18+00,1,,,0
971,3390,Parallel & Perpendicular Vectors,Radford Mathematics,1,This video solves an exam style question to teach about parallel and perpendicular vectors. ,gHFDk9rZGpQ,,,,2024-11-14 10:13:41+00,1,,,0
972,3390,Show that 3 Vectors are Coplanar,AllThingsMathematics,1,This video explains how to find out that vectors are coplanar.,0uVtDfuTLk8,,,,2024-11-14 10:15:38+00,1,,,0
973,3390,How to Solve a Scalar Triple Product ,Question Solutions,1,This video teaches how to solve a scalar triple product. ,F8IHrg3pc7g,,,,2024-11-14 10:18:14+00,1,,,0
974,3390,What is Trigonometry? | Introduction to Trigonometry , Infinity Learn,1,"This video explains the basics of trigonometry, its six fundamental functions, practical applications, and its importance in solving real-life problems involving angles and distances.",T9lt6MZKLck,,,,2025-01-08 08:35:52+00,1,2025-01-10 05:59:41+00,80,0
975,3390,Which are the Three Functions in Trigonometry?, Infinity Learn,1,"This video teachs the sine, cosine, and tangent functions in trigonometry and gives tips for remembering the functions and examples.",uFBg_rnCiRY,,,,2025-01-08 08:38:43+00,1,2025-01-10 05:59:48+00,80,0
976,3390,"The Eight 3D Shapes You Need to Know & What Vertices, Edges & Faces are ",Cognito,1,"This video is an introduction to 3D shapes and explains what vertices, edges and faces are.",lEijwy3lrZ8,,,,2025-01-08 08:49:05+00,1,2025-01-12 12:19:31+00,80,0
977,3390,Volumes of Cubes and Cuboids ,Cognito,1,This video covers how to calculate the volume of cubes and cuboids. It includes examples of each and a sample exam question. ,J3MyJmgypUc,,,,2025-01-08 08:50:12+00,1,2025-01-12 12:19:35+00,80,0
978,3390,Random variables,Khan Academy,1,This video teachs the definition of random variables.,3v9w79NhsfI,,,,2025-01-08 08:55:43+00,1,2025-01-12 12:20:08+00,80,0
979,3390,Constructing a probability distribution for random variable ,Khan Academy,1,This video gives an example of how to construct a probability distribution for random variable. ,cqK3uRoPtk0,,,,2025-01-08 09:04:30+00,1,2025-01-12 12:20:03+00,80,0
980,3390,The Fundamental Counting Principle,The Organic Chemistry Tutor,1,"This video provides a basic introduction into the fundamental counting principle.  Examples include the problem with how many different outfits one can wear, the multiple choice test, and telephone numbers.",3lmEqp8VhAU,,,,2025-01-08 09:12:03+00,1,2025-01-12 12:19:54+00,80,0
981,3390,Kinds of data, Ian Bailey-Mortimer,1,This video explains the kinds of data: Categorical (nominal & ordinal) and numerical (discrete & continuous),7bsNWq2A5gI,,,,2025-01-08 09:18:35+00,4,,,0
982,3390,Confidence Interval , DATAtab,1,This video teachs how to define a confidence interval,ENnlSlvQHO0,,,,2025-01-08 09:22:48+00,4,,,0
983,3390,Point Estimate Definition & Example, Prof. Essa,1,"This video teaches how to calculate the best point estimate for a population mean, with the sample mean.",OTVwtvQmSn0,,,,2025-01-08 10:02:52+00,4,,,0
984,3390,Linear Regression, Visually Explained,1,Learn how to predict the value of a dependent variable  based on an independent variable using linear regression,CtsRRUddV2s,,,,2025-01-08 10:07:32+00,4,,,0
985,3390,How to calculate interquartile range IQR ,Khan Academy,1,Learn how to find an interquartile range. ,qLYYHWYr8xI,,,,2025-01-08 10:10:03+00,1,2025-01-12 12:20:22+00,80,0
986,3390,Student's T Distribution, 365 Data Science ,1,Learn what is a student's T distribution and how to apply this.,32CuxWdOlow,,,,2025-01-08 10:13:59+00,4,,,0
987,3390,Second derivatives | Advanced derivatives ,Khan Academy,1,Learn how to solve a second order derivative,WC5VYKI807Q,,,,2025-01-08 10:20:34+00,1,2025-01-12 12:20:44+00,80,0
988,3390,The Hessian matrix,Khan Academy,1,This video teaches how a Hessian matrix can help to organize all the second partial derivative information of a multivariable function.,LbBcuZukCAw,,,,2025-01-08 10:23:18+00,1,2025-01-12 12:20:34+00,80,0
989,3390,How to Switch from a Type I to a Type II Region Double Integral ,Differentiated Calculus,1,This video teaches how to switch from a type I to a type II region of a double integral. ,ca_5y0uYm7w,,,,2025-01-09 02:20:09+00,4,,,0
990,3390,Symmetric Matrix, Infinity Learn,1,Learn how to find that the matrix is symmetric.,IBgXO5qvbrg,,,,2025-01-09 02:38:58+00,4,,,0
991,3390,What is a Hermitian Matrix?, The Complete Guide to Everything ,1,This video introduces the Hermitian matrix explaining the concept and solving an example. ,7HnPWgV-MuE,,,,2025-01-09 02:41:39+00,4,,,0
992,3390,The Spectral Decomposition,Leah Howard,1,This video teaches what is a spectral decomposition of a matrix. ,hoGAoT1YDsw,,,,2025-01-09 02:55:06+00,4,,,0
993,3390,Orthogonal diagonalization example,Mathapptician,1,Learn how to solve an orthogonal diagonolization of a matrix.,Dxo2hxRQPHY,,,,2025-01-09 02:58:25+00,4,,,0
994,3390,Symmetric Matrix,Infinity Learn ,1,Learn how to find that the matrix is symmetric.,IBgXO5qvbrg,,,,2025-01-09 08:58:59+00,4,,,0
995,3390, Trace and Rank of a matrix,Prime Newtons ,1,This video explains the meanings of the terms trace and 'full rank' in relation to a  matrix.,oNlbhJhY9VI,,,,2025-01-09 09:04:06+00,4,,,0
996,3390,NEET  PT  Pular naveHow to find the Eigenvalues of a 3x3 Matrix, Cowan Academy,1,Learn the steps on how to find the eigenvalues of a 3x3 matrix.,9kfp85NpqfE,,,,2025-01-09 09:09:28+00,4,,,0
997,3390,Similar Matrices," Mike, the Mathematician",1,Learn what are similar matrices. ,NlK5a9VNgys,,,,2025-01-09 09:13:54+00,4,2025-01-09 09:15:45+00,3390,0
998,3390,Inverse of a Matrix, Infinity Learn ,1,This video explains how to find the Inverse of a Matrix.,AMLUikdDQGk,,,,2025-01-09 09:18:18+00,4,,,0
999,3390,Powers of Matrices,Joel Speranza Math,1,Learn how to make operations of power in matrices.,jQ_TySbxrWo,,,,2025-01-09 09:22:35+00,4,2025-01-09 09:33:42+00,3390,0
1000,3390,How to find Eigenspaces, Dr. Weselcouch,1,Learn how to find an eigenspace of a 3x3 matrix. ,utWVVs7Zcj8,,,,2025-01-09 09:32:36+00,4,,,0
1001,3390,olving Using Matrices and Cramer's Rule,Mr H Tutoring,1,This video explains how to solve 2 equations with 2 variables using matrices and Cramer's Rule.,KOUjAzDyeZY,,,,2025-01-10 01:48:27+00,4,,,0
1002,3390,Cramer's Rule Example 3x3 ,Adam Panagos ,1,Learn how to solve an example of a 3x3 matrix with Cramer's rule. ,iiQRuh6PbTY,,,,2025-01-10 01:50:31+00,4,,,0
1003,3390,Homogeneous System of Equations,Adam Panagos,1,This video explains how to solve an homogeneous system of equations.,tkyrhKRVbBw,,,,2025-01-10 01:54:19+00,4,,,0
1004,3390,Three Dimensional Euclidean Space,"Mike, the Mathematician ",1,This video introduces three dimensional Euclidean space.,qsNQneMxYiQ,,,,2025-01-10 02:15:08+00,4,,,0
1005,3390,Orthogonal bases are easy to work with!, Dr. Trefor Bazett,1,Learn what is an orthogonal set and orthogonal basis.,FdmppxbMf3g,,,,2025-01-10 02:17:21+00,4,,,0
1006,3390,Linear transformations as rotations, yeS Dev ,1,Learn how to apply linear transformations as rotations of matrix.,35-GoYSfUGM,,,,2025-01-10 02:21:08+00,4,,,0
1007,3390,Consistent & Inconsistent Systems, The Organic Chemistry Tutor ,1,"This video explains how to determine if a system of equations contain one solution, no solution, or infinitely many solutions.  It also explains how to determine if the solution is consistent or inconsistent as well as dependent or independent. ",bq5gDsEdN3Q,,,,2025-01-10 02:24:21+00,1,2025-01-12 12:21:11+00,80,0
1008,3390,Transpose of a matrix,Khan Academy,1,Learn how to transpose a matrix.,TZrKrNVhbjI,,,,2025-01-10 02:26:39+00,1,2025-01-12 12:21:18+00,80,0
1009,3390,Finding a limit using the Squeeze Theorem,The Math Sorcerer,1,Learn how to use the squeeze theorem in calculus,1mVU9NLSXnw,,,,2025-01-10 02:58:27+00,4,,,0
1010,3390,The Squeeze Theorem, learnifyable,1,"Learn an introduction to the Squeeze Theorem, along with a couple of examples.",FONgnlL4lfE,,,,2025-01-10 03:48:47+00,4,,,0
1011,3390,"Relation - Image, Range, Domain, Codomain", Infinity Learn NEET ,1,"Learn the relationship between image, range, domain and codomain of functions.",jw742vZRkOI,,,,2025-01-10 03:54:26+00,4,,,0
